,id,filepath,label,category
2993,03 - Say me Good Bye_18,test/nosing/03 - Say me Good Bye_18.wav,0,test
2994,03 - Say me Good Bye_19,test/sing/03 - Say me Good Bye_19.wav,1,test
2995,03 - Say me Good Bye_20,test/nosing/03 - Say me Good Bye_20.wav,0,test
2996,03 - Say me Good Bye_21,test/sing/03 - Say me Good Bye_21.wav,1,test
2997,03 - Say me Good Bye_22,test/nosing/03 - Say me Good Bye_22.wav,0,test
2998,03 - Say me Good Bye_23,test/sing/03 - Say me Good Bye_23.wav,1,test
2999,03 - Say me Good Bye_24,test/nosing/03 - Say me Good Bye_24.wav,0,test
3000,03 - Say me Good Bye_25,test/sing/03 - Say me Good Bye_25.wav,1,test
3001,03 - Say me Good Bye_26,test/nosing/03 - Say me Good Bye_26.wav,0,test
3002,03 - Say me Good Bye_27,test/sing/03 - Say me Good Bye_27.wav,1,test
3003,03 - Say me Good Bye_28,test/nosing/03 - Say me Good Bye_28.wav,0,test
3004,03 - Say me Good Bye_29,test/sing/03 - Say me Good Bye_29.wav,1,test
3005,03 - Say me Good Bye_30,test/nosing/03 - Say me Good Bye_30.wav,0,test
3006,03 - Say me Good Bye_31,test/sing/03 - Say me Good Bye_31.wav,1,test
3007,03 - Say me Good Bye_32,test/nosing/03 - Say me Good Bye_32.wav,0,test
3008,03 - Say me Good Bye_33,test/sing/03 - Say me Good Bye_33.wav,1,test
3009,03 - Say me Good Bye_34,test/nosing/03 - Say me Good Bye_34.wav,0,test
3010,03 - Say me Good Bye_35,test/sing/03 - Say me Good Bye_35.wav,1,test
3011,03 - Say me Good Bye_36,test/nosing/03 - Say me Good Bye_36.wav,0,test
3012,03 - Say me Good Bye_37,test/sing/03 - Say me Good Bye_37.wav,1,test
3013,03 - Say me Good Bye_38,test/nosing/03 - Say me Good Bye_38.wav,0,test
3014,03 - Say me Good Bye_39,test/sing/03 - Say me Good Bye_39.wav,1,test
3015,03 - Say me Good Bye_40,test/nosing/03 - Say me Good Bye_40.wav,0,test
3016,03 - Say me Good Bye_41,test/sing/03 - Say me Good Bye_41.wav,1,test
3017,03 - Say me Good Bye_42,test/nosing/03 - Say me Good Bye_42.wav,0,test
3018,03 - Say me Good Bye_43,test/sing/03 - Say me Good Bye_43.wav,1,test
3019,03 - Say me Good Bye_44,test/nosing/03 - Say me Good Bye_44.wav,0,test
3020,03 - Say me Good Bye_45,test/sing/03 - Say me Good Bye_45.wav,1,test
3021,03 - Say me Good Bye_46,test/nosing/03 - Say me Good Bye_46.wav,0,test
3022,03 - Say me Good Bye_47,test/sing/03 - Say me Good Bye_47.wav,1,test
3023,03 - Say me Good Bye_48,test/nosing/03 - Say me Good Bye_48.wav,0,test
3024,03 - Say me Good Bye_49,test/sing/03 - Say me Good Bye_49.wav,1,test
3025,03 - Say me Good Bye_50,test/nosing/03 - Say me Good Bye_50.wav,0,test
3026,03 - Say me Good Bye_51,test/sing/03 - Say me Good Bye_51.wav,1,test
3027,03 - Say me Good Bye_52,test/nosing/03 - Say me Good Bye_52.wav,0,test
3028,03 - Say me Good Bye_53,test/sing/03 - Say me Good Bye_53.wav,1,test
3029,03 - Say me Good Bye_54,test/nosing/03 - Say me Good Bye_54.wav,0,test
3030,03 - Say me Good Bye_55,test/sing/03 - Say me Good Bye_55.wav,1,test
3031,03 - Say me Good Bye_56,test/nosing/03 - Say me Good Bye_56.wav,0,test
3032,04 - Inside_0,test/nosing/04 - Inside_0.wav,0,test
3033,04 - Inside_1,test/sing/04 - Inside_1.wav,1,test
3034,04 - Inside_2,test/nosing/04 - Inside_2.wav,0,test
3035,04 - Inside_3,test/sing/04 - Inside_3.wav,1,test
3036,04 - Inside_4,test/nosing/04 - Inside_4.wav,0,test
3037,04 - Inside_5,test/sing/04 - Inside_5.wav,1,test
3038,04 - Inside_6,test/nosing/04 - Inside_6.wav,0,test
3039,04 - Inside_7,test/sing/04 - Inside_7.wav,1,test
3040,04 - Inside_8,test/nosing/04 - Inside_8.wav,0,test
3041,04 - Inside_9,test/sing/04 - Inside_9.wav,1,test
3042,04 - Inside_10,test/nosing/04 - Inside_10.wav,0,test
3043,04 - Inside_11,test/sing/04 - Inside_11.wav,1,test
3044,04 - Inside_12,test/nosing/04 - Inside_12.wav,0,test
3045,04 - Inside_13,test/sing/04 - Inside_13.wav,1,test
3046,04 - Inside_14,test/nosing/04 - Inside_14.wav,0,test
3047,04 - Inside_15,test/sing/04 - Inside_15.wav,1,test
3048,04 - Inside_16,test/nosing/04 - Inside_16.wav,0,test
3049,04 - Inside_17,test/sing/04 - Inside_17.wav,1,test
3050,04 - Inside_18,test/nosing/04 - Inside_18.wav,0,test
3051,04 - Inside_19,test/sing/04 - Inside_19.wav,1,test
3052,04 - Inside_20,test/nosing/04 - Inside_20.wav,0,test
3053,04 - Inside_21,test/sing/04 - Inside_21.wav,1,test
3054,04 - Inside_22,test/nosing/04 - Inside_22.wav,0,test
3055,04 - Inside_23,test/sing/04 - Inside_23.wav,1,test
3056,04 - Inside_24,test/nosing/04 - Inside_24.wav,0,test
3057,04 - Inside_25,test/sing/04 - Inside_25.wav,1,test
3058,04 - Inside_26,test/nosing/04 - Inside_26.wav,0,test
3059,04 - Inside_27,test/sing/04 - Inside_27.wav,1,test
3060,04 - Inside_28,test/nosing/04 - Inside_28.wav,0,test
3061,04 - Inside_29,test/sing/04 - Inside_29.wav,1,test
3062,04 - Inside_30,test/nosing/04 - Inside_30.wav,0,test
3063,04 - Inside_31,test/sing/04 - Inside_31.wav,1,test
3064,04 - Inside_32,test/nosing/04 - Inside_32.wav,0,test
3065,05 - Elles disent_0,test/nosing/05 - Elles disent_0.wav,0,test
3066,05 - Elles disent_1,test/sing/05 - Elles disent_1.wav,1,test
3067,05 - Elles disent_2,test/nosing/05 - Elles disent_2.wav,0,test
3068,05 - Elles disent_3,test/sing/05 - Elles disent_3.wav,1,test
3069,05 - Elles disent_4,test/nosing/05 - Elles disent_4.wav,0,test
3070,05 - Elles disent_5,test/sing/05 - Elles disent_5.wav,1,test
3071,05 - Elles disent_6,test/nosing/05 - Elles disent_6.wav,0,test
3072,05 - Elles disent_7,test/sing/05 - Elles disent_7.wav,1,test
3073,05 - Elles disent_8,test/nosing/05 - Elles disent_8.wav,0,test
3074,05 - Elles disent_9,test/sing/05 - Elles disent_9.wav,1,test
3075,05 - Elles disent_10,test/nosing/05 - Elles disent_10.wav,0,test
3076,05 - Elles disent_11,test/sing/05 - Elles disent_11.wav,1,test
3077,05 - Elles disent_12,test/nosing/05 - Elles disent_12.wav,0,test
3078,05 - Elles disent_13,test/sing/05 - Elles disent_13.wav,1,test
3079,05 - Elles disent_14,test/nosing/05 - Elles disent_14.wav,0,test
3080,05 - Elles disent_15,test/sing/05 - Elles disent_15.wav,1,test
3081,05 - Elles disent_16,test/nosing/05 - Elles disent_16.wav,0,test
3082,05 - Elles disent_17,test/sing/05 - Elles disent_17.wav,1,test
3083,05 - Elles disent_18,test/nosing/05 - Elles disent_18.wav,0,test
3084,05 - Elles disent_19,test/sing/05 - Elles disent_19.wav,1,test
3085,05 - Elles disent_20,test/nosing/05 - Elles disent_20.wav,0,test
3086,05 - Elles disent_21,test/sing/05 - Elles disent_21.wav,1,test
3087,05 - Elles disent_22,test/nosing/05 - Elles disent_22.wav,0,test
3088,05 - Elles disent_23,test/sing/05 - Elles disent_23.wav,1,test
3089,05 - Elles disent_24,test/nosing/05 - Elles disent_24.wav,0,test
3090,05 - Elles disent_25,test/sing/05 - Elles disent_25.wav,1,test
3091,05 - Elles disent_26,test/nosing/05 - Elles disent_26.wav,0,test
3092,05 - Elles disent_27,test/sing/05 - Elles disent_27.wav,1,test
3093,05 - Elles disent_28,test/nosing/05 - Elles disent_28.wav,0,test
3094,03 - Si Dieu_0,test/sing/03 - Si Dieu_0.wav,1,test
3095,03 - Si Dieu_1,test/nosing/03 - Si Dieu_1.wav,0,test
3096,03 - Si Dieu_2,test/sing/03 - Si Dieu_2.wav,1,test
3097,03 - Si Dieu_3,test/nosing/03 - Si Dieu_3.wav,0,test
3098,03 - Si Dieu_4,test/sing/03 - Si Dieu_4.wav,1,test
3099,03 - Si Dieu_5,test/nosing/03 - Si Dieu_5.wav,0,test
3100,03 - Si Dieu_6,test/sing/03 - Si Dieu_6.wav,1,test
3101,03 - Si Dieu_7,test/nosing/03 - Si Dieu_7.wav,0,test
3102,03 - Si Dieu_8,test/sing/03 - Si Dieu_8.wav,1,test
3103,03 - Si Dieu_9,test/nosing/03 - Si Dieu_9.wav,0,test
3104,03 - Si Dieu_10,test/sing/03 - Si Dieu_10.wav,1,test
3105,03 - Si Dieu_11,test/nosing/03 - Si Dieu_11.wav,0,test
3106,03 - Si Dieu_12,test/sing/03 - Si Dieu_12.wav,1,test
3107,03 - Si Dieu_13,test/nosing/03 - Si Dieu_13.wav,0,test
3108,03 - Si Dieu_14,test/sing/03 - Si Dieu_14.wav,1,test
3109,03 - Si Dieu_15,test/nosing/03 - Si Dieu_15.wav,0,test
3110,03 - Si Dieu_16,test/sing/03 - Si Dieu_16.wav,1,test
3111,03 - Si Dieu_17,test/nosing/03 - Si Dieu_17.wav,0,test
3112,03 - Si Dieu_18,test/sing/03 - Si Dieu_18.wav,1,test
3113,03 - Si Dieu_19,test/nosing/03 - Si Dieu_19.wav,0,test
3114,03 - Si Dieu_20,test/sing/03 - Si Dieu_20.wav,1,test
3115,03 - Si Dieu_21,test/nosing/03 - Si Dieu_21.wav,0,test
3116,03 - Si Dieu_22,test/sing/03 - Si Dieu_22.wav,1,test
3117,03 - Si Dieu_23,test/nosing/03 - Si Dieu_23.wav,0,test
3118,03 - Si Dieu_24,test/sing/03 - Si Dieu_24.wav,1,test
3119,03 - Si Dieu_25,test/nosing/03 - Si Dieu_25.wav,0,test
3120,03 - Si Dieu_26,test/sing/03 - Si Dieu_26.wav,1,test
3121,03 - Si Dieu_27,test/nosing/03 - Si Dieu_27.wav,0,test
3122,03 - Schoo_0,test/nosing/03 - Schoo_0.wav,0,test
3123,03 - Schoo_1,test/sing/03 - Schoo_1.wav,1,test
3124,03 - Schoo_2,test/nosing/03 - Schoo_2.wav,0,test
3125,03 - Schoo_3,test/sing/03 - Schoo_3.wav,1,test
3126,03 - Schoo_4,test/nosing/03 - Schoo_4.wav,0,test
3127,03 - Schoo_5,test/sing/03 - Schoo_5.wav,1,test
3128,03 - Schoo_6,test/nosing/03 - Schoo_6.wav,0,test
3129,03 - Schoo_7,test/sing/03 - Schoo_7.wav,1,test
3130,03 - Schoo_8,test/nosing/03 - Schoo_8.wav,0,test
3131,03 - Schoo_9,test/sing/03 - Schoo_9.wav,1,test
3132,03 - Schoo_10,test/nosing/03 - Schoo_10.wav,0,test
3133,03 - Schoo_11,test/sing/03 - Schoo_11.wav,1,test
3134,03 - Schoo_12,test/nosing/03 - Schoo_12.wav,0,test
3135,03 - Schoo_13,test/sing/03 - Schoo_13.wav,1,test
3136,03 - Schoo_14,test/nosing/03 - Schoo_14.wav,0,test
3137,03 - Schoo_15,test/sing/03 - Schoo_15.wav,1,test
3138,03 - Schoo_16,test/nosing/03 - Schoo_16.wav,0,test
3139,03 - Schoo_17,test/sing/03 - Schoo_17.wav,1,test
3140,03 - Schoo_18,test/nosing/03 - Schoo_18.wav,0,test
3141,03 - Schoo_19,test/sing/03 - Schoo_19.wav,1,test
3142,03 - Schoo_20,test/nosing/03 - Schoo_20.wav,0,test
3143,03 - Schoo_21,test/sing/03 - Schoo_21.wav,1,test
3144,03 - Schoo_22,test/nosing/03 - Schoo_22.wav,0,test
3145,03 - Schoo_23,test/sing/03 - Schoo_23.wav,1,test
3146,03 - Schoo_24,test/nosing/03 - Schoo_24.wav,0,test
3147,03 - Schoo_25,test/sing/03 - Schoo_25.wav,1,test
3148,03 - Schoo_26,test/nosing/03 - Schoo_26.wav,0,test
3149,03 - Schoo_27,test/sing/03 - Schoo_27.wav,1,test
3150,03 - Schoo_28,test/nosing/03 - Schoo_28.wav,0,test
3151,03 - Schoo_29,test/sing/03 - Schoo_29.wav,1,test
3152,03 - Schoo_30,test/nosing/03 - Schoo_30.wav,0,test
3153,03 - Schoo_31,test/sing/03 - Schoo_31.wav,1,test
3154,03 - Schoo_32,test/nosing/03 - Schoo_32.wav,0,test
3155,03 - Schoo_33,test/sing/03 - Schoo_33.wav,1,test
3156,03 - Schoo_34,test/nosing/03 - Schoo_34.wav,0,test
3157,03 - Schoo_35,test/sing/03 - Schoo_35.wav,1,test
3158,03 - Schoo_36,test/nosing/03 - Schoo_36.wav,0,test
3159,03 - Schoo_37,test/sing/03 - Schoo_37.wav,1,test
3160,03 - Schoo_38,test/nosing/03 - Schoo_38.wav,0,test
3161,03 - Schoo_39,test/sing/03 - Schoo_39.wav,1,test
3162,03 - Schoo_40,test/nosing/03 - Schoo_40.wav,0,test
3163,03 - Schoo_41,test/sing/03 - Schoo_41.wav,1,test
3164,03 - Schoo_42,test/nosing/03 - Schoo_42.wav,0,test
3165,03 - Schoo_43,test/sing/03 - Schoo_43.wav,1,test
3166,03 - Schoo_44,test/nosing/03 - Schoo_44.wav,0,test
3167,03 - Schoo_45,test/sing/03 - Schoo_45.wav,1,test
3168,03 - Schoo_46,test/nosing/03 - Schoo_46.wav,0,test
3169,03 - Schoo_47,test/sing/03 - Schoo_47.wav,1,test
3170,03 - Schoo_48,test/nosing/03 - Schoo_48.wav,0,test
3171,03 - Schoo_49,test/sing/03 - Schoo_49.wav,1,test
3172,03 - Schoo_50,test/nosing/03 - Schoo_50.wav,0,test
3173,03 - Schoo_51,test/sing/03 - Schoo_51.wav,1,test
3174,03 - Schoo_52,test/nosing/03 - Schoo_52.wav,0,test
3175,03 - Schoo_53,test/sing/03 - Schoo_53.wav,1,test
3176,03 - Schoo_54,test/nosing/03 - Schoo_54.wav,0,test
3177,03 - Schoo_55,test/sing/03 - Schoo_55.wav,1,test
3178,03 - Schoo_56,test/nosing/03 - Schoo_56.wav,0,test
3179,03 - Schoo_57,test/sing/03 - Schoo_57.wav,1,test
3180,03 - Schoo_58,test/nosing/03 - Schoo_58.wav,0,test
3181,03 - Schoo_59,test/sing/03 - Schoo_59.wav,1,test
3182,03 - Schoo_60,test/nosing/03 - Schoo_60.wav,0,test
3183,03 - Schoo_61,test/sing/03 - Schoo_61.wav,1,test
3184,03 - Schoo_62,test/nosing/03 - Schoo_62.wav,0,test
3185,04 - Believe_0,test/nosing/04 - Believe_0.wav,0,test
3186,04 - Believe_1,test/sing/04 - Believe_1.wav,1,test
3187,04 - Believe_2,test/nosing/04 - Believe_2.wav,0,test
3188,04 - Believe_3,test/sing/04 - Believe_3.wav,1,test
3189,04 - Believe_4,test/nosing/04 - Believe_4.wav,0,test
3190,04 - Believe_5,test/sing/04 - Believe_5.wav,1,test
3191,04 - Believe_6,test/nosing/04 - Believe_6.wav,0,test
3192,04 - Believe_7,test/sing/04 - Believe_7.wav,1,test
3193,04 - Believe_8,test/nosing/04 - Believe_8.wav,0,test
3194,04 - Believe_9,test/sing/04 - Believe_9.wav,1,test
3195,04 - Believe_10,test/nosing/04 - Believe_10.wav,0,test
3196,04 - Believe_11,test/sing/04 - Believe_11.wav,1,test
3197,04 - Believe_12,test/nosing/04 - Believe_12.wav,0,test
3198,04 - Believe_13,test/sing/04 - Believe_13.wav,1,test
3199,04 - Believe_14,test/nosing/04 - Believe_14.wav,0,test
3200,04 - Believe_15,test/sing/04 - Believe_15.wav,1,test
3201,04 - Believe_16,test/nosing/04 - Believe_16.wav,0,test
3202,04 - Believe_17,test/sing/04 - Believe_17.wav,1,test
3203,04 - Believe_18,test/nosing/04 - Believe_18.wav,0,test
3204,04 - Believe_19,test/sing/04 - Believe_19.wav,1,test
3205,04 - Believe_20,test/nosing/04 - Believe_20.wav,0,test
3206,04 - Believe_21,test/sing/04 - Believe_21.wav,1,test
3207,04 - Believe_22,test/nosing/04 - Believe_22.wav,0,test
3208,04 - Believe_23,test/sing/04 - Believe_23.wav,1,test
3209,04 - Believe_24,test/nosing/04 - Believe_24.wav,0,test
3210,04 - Believe_25,test/sing/04 - Believe_25.wav,1,test
3211,04 - Believe_26,test/nosing/04 - Believe_26.wav,0,test
3212,04 - Believe_27,test/sing/04 - Believe_27.wav,1,test
3213,04 - Believe_28,test/nosing/04 - Believe_28.wav,0,test
3214,04 - Believe_29,test/sing/04 - Believe_29.wav,1,test
3215,04 - Believe_30,test/nosing/04 - Believe_30.wav,0,test
3216,04 - Believe_31,test/sing/04 - Believe_31.wav,1,test
3217,04 - Believe_32,test/nosing/04 - Believe_32.wav,0,test
3218,04 - Believe_33,test/sing/04 - Believe_33.wav,1,test
3219,04 - Believe_34,test/nosing/04 - Believe_34.wav,0,test
3220,04 - Believe_35,test/sing/04 - Believe_35.wav,1,test
3221,04 - Believe_36,test/nosing/04 - Believe_36.wav,0,test
3222,04 - Believe_37,test/sing/04 - Believe_37.wav,1,test
3223,04 - Believe_38,test/nosing/04 - Believe_38.wav,0,test
3224,04 - Believe_39,test/sing/04 - Believe_39.wav,1,test
3225,04 - Believe_40,test/nosing/04 - Believe_40.wav,0,test
3226,04 - Believe_41,test/sing/04 - Believe_41.wav,1,test
3227,04 - Believe_42,test/nosing/04 - Believe_42.wav,0,test
3228,04 - Believe_43,test/sing/04 - Believe_43.wav,1,test
3229,04 - Believe_44,test/nosing/04 - Believe_44.wav,0,test
3230,04 - Believe_45,test/sing/04 - Believe_45.wav,1,test
3231,04 - Believe_46,test/nosing/04 - Believe_46.wav,0,test
3232,04 - Believe_47,test/sing/04 - Believe_47.wav,1,test
3233,04 - Believe_48,test/nosing/04 - Believe_48.wav,0,test
3234,04 - Believe_49,test/sing/04 - Believe_49.wav,1,test
3235,04 - Believe_50,test/nosing/04 - Believe_50.wav,0,test
3236,04 - Believe_51,test/sing/04 - Believe_51.wav,1,test
3237,04 - Believe_52,test/nosing/04 - Believe_52.wav,0,test
3238,04 - Believe_53,test/sing/04 - Believe_53.wav,1,test
3239,04 - Believe_54,test/nosing/04 - Believe_54.wav,0,test
3240,04 - Believe_55,test/sing/04 - Believe_55.wav,1,test
3241,04 - Believe_56,test/nosing/04 - Believe_56.wav,0,test
3242,04 - You are_0,test/nosing/04 - You are_0.wav,0,test
3243,04 - You are_1,test/sing/04 - You are_1.wav,1,test
3244,04 - You are_2,test/nosing/04 - You are_2.wav,0,test
3245,04 - You are_3,test/sing/04 - You are_3.wav,1,test
3246,04 - You are_4,test/nosing/04 - You are_4.wav,0,test
3247,04 - You are_5,test/sing/04 - You are_5.wav,1,test
3248,04 - You are_6,test/nosing/04 - You are_6.wav,0,test
3249,04 - You are_7,test/sing/04 - You are_7.wav,1,test
3250,04 - You are_8,test/nosing/04 - You are_8.wav,0,test
3251,04 - You are_9,test/sing/04 - You are_9.wav,1,test
3252,04 - You are_10,test/nosing/04 - You are_10.wav,0,test
3253,04 - You are_11,test/sing/04 - You are_11.wav,1,test
3254,04 - You are_12,test/nosing/04 - You are_12.wav,0,test
3255,04 - You are_13,test/sing/04 - You are_13.wav,1,test
3256,04 - You are_14,test/nosing/04 - You are_14.wav,0,test
3257,04 - You are_15,test/sing/04 - You are_15.wav,1,test
3258,04 - You are_16,test/nosing/04 - You are_16.wav,0,test
3259,04 - You are_17,test/sing/04 - You are_17.wav,1,test
3260,04 - You are_18,test/nosing/04 - You are_18.wav,0,test
3261,04 - You are_19,test/sing/04 - You are_19.wav,1,test
3262,04 - You are_20,test/nosing/04 - You are_20.wav,0,test
3263,04 - You are_21,test/sing/04 - You are_21.wav,1,test
3264,04 - You are_22,test/nosing/04 - You are_22.wav,0,test
3265,05 - Change_0,valid/nosing/05 - Change_0.wav,0,valid
3266,05 - Change_1,valid/sing/05 - Change_1.wav,1,valid
3267,05 - Change_2,valid/nosing/05 - Change_2.wav,0,valid
3268,05 - Change_3,valid/sing/05 - Change_3.wav,1,valid
3269,05 - Change_4,valid/nosing/05 - Change_4.wav,0,valid
3270,05 - Change_5,valid/sing/05 - Change_5.wav,1,valid
3271,05 - Change_6,valid/nosing/05 - Change_6.wav,0,valid
3272,05 - Change_7,valid/sing/05 - Change_7.wav,1,valid
3273,05 - Change_8,valid/nosing/05 - Change_8.wav,0,valid
3274,05 - Change_9,valid/sing/05 - Change_9.wav,1,valid
3275,05 - Change_10,valid/nosing/05 - Change_10.wav,0,valid
3276,05 - Change_11,valid/sing/05 - Change_11.wav,1,valid
3277,05 - Change_12,valid/nosing/05 - Change_12.wav,0,valid
3278,05 - Change_13,valid/sing/05 - Change_13.wav,1,valid
3279,05 - Change_14,valid/nosing/05 - Change_14.wav,0,valid
3280,05 - Change_15,valid/sing/05 - Change_15.wav,1,valid
3281,05 - Change_16,valid/nosing/05 - Change_16.wav,0,valid
3282,05 - Change_17,valid/sing/05 - Change_17.wav,1,valid
3283,05 - Change_18,valid/nosing/05 - Change_18.wav,0,valid
3284,05 - Change_19,valid/sing/05 - Change_19.wav,1,valid
3285,05 - Change_20,valid/nosing/05 - Change_20.wav,0,valid
3286,05 - Change_21,valid/sing/05 - Change_21.wav,1,valid
3287,05 - Change_22,valid/nosing/05 - Change_22.wav,0,valid
3288,05 - Change_23,valid/sing/05 - Change_23.wav,1,valid
3289,05 - Change_24,valid/nosing/05 - Change_24.wav,0,valid
3290,05 - Change_25,valid/sing/05 - Change_25.wav,1,valid
3291,05 - Change_26,valid/nosing/05 - Change_26.wav,0,valid
3292,05 - Change_27,valid/sing/05 - Change_27.wav,1,valid
3293,05 - Change_28,valid/nosing/05 - Change_28.wav,0,valid
3294,05 - Change_29,valid/sing/05 - Change_29.wav,1,valid
3295,05 - Change_30,valid/nosing/05 - Change_30.wav,0,valid
3296,05 - Change_31,valid/sing/05 - Change_31.wav,1,valid
3297,05 - Change_32,valid/nosing/05 - Change_32.wav,0,valid
3298,05 - Change_33,valid/sing/05 - Change_33.wav,1,valid
3299,05 - Change_34,valid/nosing/05 - Change_34.wav,0,valid
3300,05 - Cecili_0,valid/nosing/05 - Cecili_0.wav,0,valid
3301,05 - Cecili_1,valid/sing/05 - Cecili_1.wav,1,valid
3302,05 - Cecili_2,valid/nosing/05 - Cecili_2.wav,0,valid
3303,05 - Cecili_3,valid/sing/05 - Cecili_3.wav,1,valid
3304,05 - Cecili_4,valid/nosing/05 - Cecili_4.wav,0,valid
3305,05 - Cecili_5,valid/sing/05 - Cecili_5.wav,1,valid
3306,05 - Cecili_6,valid/nosing/05 - Cecili_6.wav,0,valid
3307,05 - Cecili_7,valid/sing/05 - Cecili_7.wav,1,valid
3308,05 - Cecili_8,valid/nosing/05 - Cecili_8.wav,0,valid
3309,05 - Cecili_9,valid/sing/05 - Cecili_9.wav,1,valid
3310,05 - Cecili_10,valid/nosing/05 - Cecili_10.wav,0,valid
3311,05 - Cecili_11,valid/sing/05 - Cecili_11.wav,1,valid
3312,05 - Cecili_12,valid/nosing/05 - Cecili_12.wav,0,valid
3313,05 - Cecili_13,valid/sing/05 - Cecili_13.wav,1,valid
3314,05 - Cecili_14,valid/nosing/05 - Cecili_14.wav,0,valid
3315,05 - Cecili_15,valid/sing/05 - Cecili_15.wav,1,valid
3316,05 - Cecili_16,valid/nosing/05 - Cecili_16.wav,0,valid
3317,05 - Cecili_17,valid/sing/05 - Cecili_17.wav,1,valid
3318,05 - Cecili_18,valid/nosing/05 - Cecili_18.wav,0,valid
3319,05 - Cecili_19,valid/sing/05 - Cecili_19.wav,1,valid
3320,05 - Cecili_20,valid/nosing/05 - Cecili_20.wav,0,valid
3321,05 - Cecili_21,valid/sing/05 - Cecili_21.wav,1,valid
3322,05 - Cecili_22,valid/nosing/05 - Cecili_22.wav,0,valid
3323,05 - Cecili_23,valid/sing/05 - Cecili_23.wav,1,valid
3324,05 - Cecili_24,valid/nosing/05 - Cecili_24.wav,0,valid
3325,05 - Cecili_25,valid/sing/05 - Cecili_25.wav,1,valid
3326,05 - Cecili_26,valid/nosing/05 - Cecili_26.wav,0,valid
3327,05 - Cecili_27,valid/sing/05 - Cecili_27.wav,1,valid
3328,05 - Cecili_28,valid/nosing/05 - Cecili_28.wav,0,valid
3329,05 - Cecili_29,valid/sing/05 - Cecili_29.wav,1,valid
3330,05 - Cecili_30,valid/nosing/05 - Cecili_30.wav,0,valid
3331,05 - Cecili_31,valid/sing/05 - Cecili_31.wav,1,valid
3332,05 - Cecili_32,valid/nosing/05 - Cecili_32.wav,0,valid
3333,05 - Cecili_33,valid/sing/05 - Cecili_33.wav,1,valid
3334,05 - Cecili_34,valid/nosing/05 - Cecili_34.wav,0,valid
3335,05 - Cecili_35,valid/sing/05 - Cecili_35.wav,1,valid
3336,05 - Cecili_36,valid/nosing/05 - Cecili_36.wav,0,valid
3337,05 - Cecili_37,valid/sing/05 - Cecili_37.wav,1,valid
3338,05 - Cecili_38,valid/nosing/05 - Cecili_38.wav,0,valid
3339,05 - Cecili_39,valid/sing/05 - Cecili_39.wav,1,valid
3340,05 - Cecili_40,valid/nosing/05 - Cecili_40.wav,0,valid
3341,05 - Cecili_41,valid/sing/05 - Cecili_41.wav,1,valid
3342,05 - Cecili_42,valid/nosing/05 - Cecili_42.wav,0,valid
3343,05 - Cecili_43,valid/sing/05 - Cecili_43.wav,1,valid
3344,05 - Cecili_44,valid/nosing/05 - Cecili_44.wav,0,valid
3345,05 - Cecili_45,valid/sing/05 - Cecili_45.wav,1,valid
3346,05 - Cecili_46,valid/nosing/05 - Cecili_46.wav,0,valid
3347,05 - Cecili_47,valid/sing/05 - Cecili_47.wav,1,valid
3348,05 - Cecili_48,valid/nosing/05 - Cecili_48.wav,0,valid
3349,05 - Cecili_49,valid/sing/05 - Cecili_49.wav,1,valid
3350,05 - Cecili_50,valid/nosing/05 - Cecili_50.wav,0,valid
3351,05 - Cecili_51,valid/sing/05 - Cecili_51.wav,1,valid
3352,05 - Cecili_52,valid/nosing/05 - Cecili_52.wav,0,valid
3353,05 - Cecili_53,valid/sing/05 - Cecili_53.wav,1,valid
3354,05 - Cecili_54,valid/nosing/05 - Cecili_54.wav,0,valid
3355,05 - Cecili_55,valid/sing/05 - Cecili_55.wav,1,valid
3356,05 - Cecili_56,valid/nosing/05 - Cecili_56.wav,0,valid
3357,05 - Cecili_57,valid/sing/05 - Cecili_57.wav,1,valid
3358,05 - Cecili_58,valid/nosing/05 - Cecili_58.wav,0,valid
3359,05 - Cecili_59,valid/sing/05 - Cecili_59.wav,1,valid
3360,05 - Cecili_60,valid/nosing/05 - Cecili_60.wav,0,valid
3361,05 - Cecili_61,valid/sing/05 - Cecili_61.wav,1,valid
3362,05 - Cecili_62,valid/nosing/05 - Cecili_62.wav,0,valid
3363,05 - Cecili_63,valid/sing/05 - Cecili_63.wav,1,valid
3364,05 - Cecili_64,valid/nosing/05 - Cecili_64.wav,0,valid
3365,05 - Cecili_65,valid/sing/05 - Cecili_65.wav,1,valid
3366,05 - Cecili_66,valid/nosing/05 - Cecili_66.wav,0,valid
3367,05 - Cecili_67,valid/sing/05 - Cecili_67.wav,1,valid
3368,05 - Cecili_68,valid/nosing/05 - Cecili_68.wav,0,valid
3369,05 - Callypige palindrome_0,valid/nosing/05 - Callypige palindrome_0.wav,0,valid
3370,05 - Callypige palindrome_1,valid/sing/05 - Callypige palindrome_1.wav,1,valid
3371,05 - Callypige palindrome_2,valid/nosing/05 - Callypige palindrome_2.wav,0,valid
3372,05 - Callypige palindrome_3,valid/sing/05 - Callypige palindrome_3.wav,1,valid
3373,05 - Callypige palindrome_4,valid/nosing/05 - Callypige palindrome_4.wav,0,valid
3374,05 - Callypige palindrome_5,valid/sing/05 - Callypige palindrome_5.wav,1,valid
3375,05 - Callypige palindrome_6,valid/nosing/05 - Callypige palindrome_6.wav,0,valid
